objectid,nomor_lokasi,nama_objek,kecamatan,kabupaten,provinsi,komoditi,status_penyelidikan,jenis_izin,bijih_terbukti,logam_terbukti,luas_wilayah,kategori_luas,license_status,durasi_izin_tahun,tanggal_berlaku_sk,tanggal_berakhir_sk,latitude,longitude,jarak_pelabuhan_km,jarak_jalan_km,jarak_smelter_km,kategori_akses_pelabuhan,produksi_tahunan_ton,produksi_aktual_harian_ton,target_produksi_harian_ton,pencapaian_pct,status_pencapaian,biaya_penambangan_per_ton,biaya_pengangkutan_per_ton,biaya_penanganan_pelabuhan_per_ton,biaya_pemrosesan_smelter_per_ton,aisc_per_ton,pct_biaya_penambangan,pct_biaya_smelter,pct_biaya_angkut,pct_biaya_pelabuhan,jenis_kontrak,pembeli_offtaker,harga_nikel_historis_per_ton,nilai_tukar_rp_usd,capex_opex,margin_kotor_per_ton,status_profitabilitas,jumlah_ekskavator,jumlah_truk_tambang,konsumsi_bbm_liter,jam_downtime,ketersediaan_fisik_pa_pct,penggunaan_ketersediaan_ua_pct,ton_per_ekskavator,ton_per_truk,jumlah_insiden,indikator_fatalitas,ltifr,trifr,kategori_k3
1647,2850000000,Nikel Lengora 1 (Blok A 15),KABAENA TENGAH,BOMBANA,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,0,0,3450.0,Menengah (1000-5000 Ha),Active,12.4,2019-08-28,2032-01-30,-5.1453,121.967,10716.71,1720.17,27887.22,Jauh (>150 km),1251567,3161,3403,92.89,Hampir Tercapai,336517,110340,55227,774820,1276904,26.4,60.7,8.6,4.3,CIF,PT Aneka Tambang,263828700,15709,CAPEX,262551796,Profitable,16,64,6694,34.8,85.39,71.98,78223.0,19556.0,1,Tidak,0.46,1.79,Perlu Perhatian
1648,2851000000,Nikel Lengora 1 (Blok B1),KABAENA TENGAH,BOMBANA,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,0,0,3450.0,Menengah (1000-5000 Ha),Active,12.4,2019-08-28,2032-01-30,-5.1453,121.967,10716.71,1720.17,27887.22,Jauh (>150 km),1907077,3277,3484,94.06,Hampir Tercapai,321877,119486,66301,504494,1012158,31.8,49.8,11.8,6.6,Spot Contract,PT IMIP,289705804,15939,OPEX,288693646,Profitable,10,53,6557,35.2,86.55,74.14,190708.0,35983.0,2,Tidak,0.14,0.26,Aman
1518,2168000000,Nikel Waturambaha,MOLAWE,KONAWE UTARA,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,50601750,6198714375,109.0,Kecil (<1000 Ha),Active,10.0,2019-07-18,2029-07-17,-3.387,122.35,67287.64,2711.41,38413.77,Jauh (>150 km),728468,4144,4117,100.66,Tercapai,214814,74556,72976,757891,1120237,19.2,67.7,6.7,6.5,FOB Motorship,PT Aneka Tambang,319863356,15778,CAPEX,318743119,Profitable,12,44,20397,48.2,96.92,78.45,60706.0,16556.0,1,Tidak,0.34,0.8,Perlu Perhatian
1425,1416000000,Nikel Ululakara,PALANGGA,KONAWE SELATAN,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,0,0,1008.0,Menengah (1000-5000 Ha),Active,10.0,2020-02-15,2030-02-15,-4.399,122.338,14210.35,468.02,6601.05,Jauh (>150 km),1245995,2812,2686,104.69,Tercapai,350256,67826,38166,503497,959745,36.5,52.5,7.1,4.0,FOB Motorship,PT GNI,274062193,16045,CAPEX,273102448,Profitable,15,43,7339,21.7,89.18,73.52,83066.0,28977.0,0,Tidak,0.03,1.27,Aman
1585,2563000000,Nikel Parasi,PALANGGA SELATAN,KONAWE SELATAN,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,220900000,262871,1226.0,Menengah (1000-5000 Ha),Active,10.0,2018-07-28,2028-07-28,-4.371,122.404,1023.37,271.34,10742.62,Jauh (>150 km),1544480,5274,5318,99.17,Hampir Tercapai,289367,54255,52412,474389,870423,33.2,54.5,6.2,6.0,Spot Contract,PT IMIP,347410961,15737,OPEX,346540538,Profitable,10,46,23708,24.1,92.91,72.69,154448.0,33576.0,1,Tidak,0.48,0.27,Perlu Perhatian
1633,2815000000,Nikel Kiaea,PALANGGA,KONAWE SELATAN,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,10000000,12600,1226.0,Menengah (1000-5000 Ha),Active,10.0,2018-07-28,2028-07-28,-4.3708,122.404,10251.82,291.68,10761.91,Jauh (>150 km),1243438,3211,3536,90.81,Hampir Tercapai,210290,136476,36444,504256,887466,23.7,56.8,15.4,4.1,CIF,PT IWIP,314948410,15873,CAPEX,314060944,Profitable,20,55,6224,41.5,91.05,87.21,62172.0,22608.0,2,Tidak,0.49,1.62,Perlu Perhatian
1519,2169000000,Nikel Blok Helipad Waturambaha (B30),MOLAWE,KONAWE UTARA,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,0,0,301.0,Kecil (<1000 Ha),Active,20.0,2012-03-30,2032-03-30,-3.3682,122.3366,64857.38,186.12,3606.15,Jauh (>150 km),1169234,2555,2574,99.26,Hampir Tercapai,281807,72359,43974,529306,927446,30.4,57.1,7.8,4.7,CIF,PT GNI,252834377,15559,OPEX,251906931,Profitable,25,43,19295,27.8,90.21,76.41,46769.0,27191.0,1,Tidak,0.37,1.76,Perlu Perhatian
1520,2170000000,Nikel Blok A Waturambaha,MOLAWE,KONAWE UTARA,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,0,0,301.0,Kecil (<1000 Ha),Active,20.0,2012-03-30,2032-03-30,-3.3723,122.337,65303.78,616.92,36514.43,Jauh (>150 km),749321,4837,5337,90.63,Hampir Tercapai,287035,107516,50675,448243,893469,32.1,50.2,12.0,5.7,Spot Contract,PT IMIP,274717218,16012,OPEX,273823749,Profitable,29,66,24479,38.1,91.91,77.22,25839.0,11353.0,0,Tidak,0.23,1.92,Aman
1521,2171000000,Nikel Blok B Waturambaha,MOLAWE,KONAWE UTARA,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,0,0,301.0,Kecil (<1000 Ha),Active,20.0,2012-03-30,2032-03-30,-3.3752,122.3371,65613.66,922.25,36830.78,Jauh (>150 km),1071531,5360,5191,103.26,Tercapai,217342,95489,72773,635053,1020657,21.3,62.2,9.4,7.1,CIF,PT Aneka Tambang,324044535,15584,CAPEX,323023878,Profitable,19,51,13265,25.7,87.43,71.11,56396.0,21010.0,0,Tidak,0.11,1.39,Aman
1522,2172000000,Nikel Blok C Waturambaha,MOLAWE,KONAWE UTARA,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,0,0,301.0,Kecil (<1000 Ha),Active,20.0,2012-03-30,2032-03-30,-3.372,122.3297,65038.59,640.34,36326.5,Jauh (>150 km),858149,3468,3446,100.64,Tercapai,399217,66235,73133,533379,1071964,37.2,49.8,6.2,6.8,CIF,PT Vale Indonesia,336319154,15708,OPEX,335247190,Profitable,27,65,5190,14.7,97.85,77.15,31783.0,13202.0,2,Tidak,0.41,1.59,Perlu Perhatian
1523,2173000000,Nikel Blok D Waturambaha,MOLAWE,KONAWE UTARA,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,0,0,301.0,Kecil (<1000 Ha),Active,20.0,2012-03-30,2032-03-30,-3.3754,122.3301,65411.86,1003.53,36704.32,Jauh (>150 km),952268,1390,1501,92.6,Hampir Tercapai,244473,91393,49494,687224,1072584,22.8,64.1,8.5,4.6,CIF,PT Vale Indonesia,342693036,15960,OPEX,341620452,Profitable,29,58,22410,38.5,95.64,75.3,32837.0,16418.0,2,Tidak,0.37,1.11,Perlu Perhatian
1524,2174000000,Nikel Blok E Waturambaha,MOLAWE,KONAWE UTARA,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,0,0,301.0,Kecil (<1000 Ha),Active,20.0,2012-03-30,2032-03-30,-3.3796,122.3375,66092.04,1404.61,37316.38,Jauh (>150 km),1525550,3515,3847,91.37,Hampir Tercapai,266131,58320,46459,596395,967305,27.5,61.7,6.0,4.8,Spot Contract,PT GNI,335117008,16032,OPEX,334149703,Profitable,27,46,7933,10.9,94.64,82.21,56502.0,33164.0,2,Tidak,0.11,0.29,Aman
1525,2175000000,Nikel Blok F Waturambaha,MOLAWE,KONAWE UTARA,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,0,0,301.0,Kecil (<1000 Ha),Active,20.0,2012-03-30,2032-03-30,-3.3821,122.3378,66366.25,1681.89,3759.39,Jauh (>150 km),1445423,3410,3676,92.76,Hampir Tercapai,288192,67666,56536,577062,989456,29.1,58.3,6.8,5.7,CIF,PT GNI,257478153,15766,CAPEX,256488697,Profitable,19,42,15076,13.9,91.09,74.11,76075.0,34415.0,0,Tidak,0.23,0.43,Aman
1526,2176000000,Nikel Blok G Waturambaha,MOLAWE,KONAWE UTARA,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,0,0,301.0,Kecil (<1000 Ha),Active,20.0,2012-03-30,2032-03-30,-3.3845,122.3379,66623.49,1944.38,37856.26,Jauh (>150 km),1410794,2101,2007,104.68,Tercapai,366501,63969,75593,588397,1094460,33.5,53.8,5.8,6.9,CIF,PT IMIP,322968707,15766,CAPEX,321874247,Profitable,16,61,24675,33.2,86.99,87.77,88175.0,23128.0,1,Tidak,0.23,1.71,Aman
1527,2177000000,Nikel Blok H Waturambaha,MOLAWE,KONAWE UTARA,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,0,0,301.0,Kecil (<1000 Ha),Active,20.0,2012-03-30,2032-03-30,-3.3867,122.3378,66853.21,2182.31,3809.26,Jauh (>150 km),1042718,3874,3999,96.87,Hampir Tercapai,348581,132441,78826,462516,1022364,34.1,45.2,13.0,7.7,FOB Motorship,PT GNI,261017004,15526,CAPEX,259994640,Profitable,29,46,19640,38.6,96.97,88.59,35956.0,22668.0,2,Tidak,0.41,2.49,Perlu Perhatian
1472,1940000000,Nikel Amonggedo,PONDIDAHA,KONAWE,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,74131240,77837802,1818.0,Menengah (1000-5000 Ha),Active,15.3,2014-07-16,2029-10-27,-3.919,122.268,35013.72,759.45,16844.43,Jauh (>150 km),1939538,4932,4847,101.75,Tercapai,354192,106741,41338,685152,1187423,29.8,57.7,9.0,3.5,CIF,PT Vale Indonesia,257655102,16038,OPEX,256467679,Profitable,14,43,4972,45.3,89.44,72.0,138538.0,45106.0,1,Tidak,0.34,0.24,Perlu Perhatian
1473,1941000000,Nikel Ponidaha,PONDIDAHA,KONAWE,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,78834860,82776603,1818.0,Menengah (1000-5000 Ha),Active,15.3,2014-07-16,2029-10-27,-3.916,122.272,34633.05,1229.59,16371.62,Jauh (>150 km),631474,1826,1834,99.56,Hampir Tercapai,247412,142568,39324,441660,870964,28.4,50.7,16.4,4.5,FOB Motorship,PT IWIP,319195709,15509,CAPEX,318324745,Profitable,18,67,21230,17.3,85.65,72.15,35082.0,9425.0,1,Tidak,0.32,1.48,Perlu Perhatian
1422,1412000000,Nikel Lamonae 5,LANGGIKIMA,KONAWE UTARA,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,75810000,8968323,12132.0,Besar (>5000 Ha),Active,12.4,2017-08-03,2029-12-21,-3.341,122.27,60121.42,188.03,32299.82,Jauh (>150 km),1013886,4303,4365,98.58,Hampir Tercapai,369086,93598,65338,688611,1216633,30.3,56.6,7.7,5.4,FOB Motorship,PT Vale Indonesia,297816563,15514,OPEX,296599930,Profitable,11,51,7386,10.0,89.45,72.31,92171.0,19880.0,1,Tidak,0.32,1.93,Perlu Perhatian
1578,2556000000,Nikel Blok Lameluru-Molore-Tobimeta,LANGGIKIMA,KONAWE UTARA,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,0,2943516,4611.0,Menengah (1000-5000 Ha),Active,20.0,2011-02-01,2031-02-01,-3.3404,122.2706,60069.38,23.14,32233.41,Jauh (>150 km),677008,1820,1975,92.15,Hampir Tercapai,365949,70134,45070,799906,1281059,28.6,62.4,5.5,3.5,FOB Motorship,PT Vale Indonesia,314796337,15760,OPEX,313515278,Profitable,25,36,19736,48.0,95.33,82.39,27080.0,18806.0,0,Tidak,0.14,2.1,Perlu Perhatian
1528,2178000000,Nikel Boedingin,MOLAWE,KONAWE UTARA,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,0,0,168.0,Kecil (<1000 Ha),Active,19.0,2012-02-16,2031-02-16,-3.407,122.338,67919.12,489.72,40300.26,Jauh (>150 km),1008415,4657,4470,104.18,Tercapai,292771,110858,39988,705599,1149216,25.5,61.4,9.6,3.5,FOB Motorship,PT Vale Indonesia,335148492,15501,OPEX,333999276,Profitable,22,52,17040,11.9,93.1,72.44,45837.0,19393.0,0,Tidak,0.19,1.45,Aman
1640,2843000000,Nikel Prospek Bravo Romeo 1,ROUTA,KONAWE,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,0,0,21100.0,Besar (>5000 Ha),Active,17.8,2019-11-18,2037-09-14,-2.9849,121.806,44433.31,7877.57,35144.72,Jauh (>150 km),1942846,2947,3118,94.52,Hampir Tercapai,309159,142957,31553,582140,1065809,29.0,54.6,13.4,3.0,Spot Contract,PT IMIP,256882741,15590,CAPEX,255816932,Profitable,11,51,10044,13.9,94.76,87.05,176622.0,38095.0,2,Tidak,0.02,1.63,Aman
1641,2844000000,Nikel Prospek Bravo Romeo 2 dan 3,ROUTA,KONAWE,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,0,0,21100.0,Besar (>5000 Ha),Active,17.8,2019-11-18,2037-09-14,-2.9849,121.806,44433.31,7877.57,35144.72,Jauh (>150 km),1049395,1407,1426,98.67,Hampir Tercapai,207428,103259,50160,525790,886637,23.4,59.3,11.6,5.7,FOB Motorship,PT Vale Indonesia,302753069,15845,CAPEX,301866432,Profitable,14,65,12895,18.1,95.32,85.09,74957.0,16145.0,0,Tidak,0.39,1.8,Perlu Perhatian
1642,2845000000,Nikel Prospek Delta Sierra,ROUTA,KONAWE,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,0,0,21100.0,Besar (>5000 Ha),Active,17.8,2019-11-18,2037-09-14,-2.9849,121.806,44433.31,7877.57,35144.72,Jauh (>150 km),1862871,5388,5361,100.5,Tercapai,352084,51786,49591,749012,1202473,29.3,62.3,4.3,4.1,FOB Motorship,PT Vale Indonesia,333442275,15887,OPEX,332239802,Profitable,21,59,6474,28.8,87.76,86.4,88708.0,31574.0,0,Tidak,0.22,2.18,Perlu Perhatian
1552,2530000000,Nikel Blok SK 1 Pondidaha,PONDIDAHA,KONAWE,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,10399500,127393875,100.0,Kecil (<1000 Ha),Active,19.8,2008-05-25,2028-03-25,-3.91,122.27,34974.76,1085.24,16551.88,Jauh (>150 km),1242598,2075,2080,99.76,Hampir Tercapai,392184,80362,58152,502876,1033574,37.9,48.7,7.8,5.6,CIF,PT Vale Indonesia,294029286,15663,CAPEX,292995712,Profitable,20,41,24722,44.7,97.01,80.52,62130.0,30307.0,1,Tidak,0.22,0.48,Aman
1612,2794000000,Nikel Tapunggaya 3,MOLAWE,KONAWE UTARA,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,31666410,31033081800,21821.0,Besar (>5000 Ha),Active,7.3,2024-11-19,2032-03-10,-3.5238,122.1775,66628.29,475.06,49838.45,Jauh (>150 km),1549560,4001,3843,104.11,Tercapai,294511,142496,40009,592950,1069966,27.5,55.4,13.3,3.7,CIF,PT Aneka Tambang,302342384,15937,CAPEX,301272418,Profitable,26,40,9005,39.2,90.69,89.93,59598.0,38739.0,2,Tidak,0.12,2.33,Perlu Perhatian
1590,2568000000,Nikel Batuawu,KABAENA SELATAN,BOMBANA,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,21153870,236923344,1533.0,Menengah (1000-5000 Ha),Active,10.1,2022-12-12,2032-12-29,-5.3521,121.8783,13579.46,1418.7,52084.54,Jauh (>150 km),1186126,1977,2144,92.21,Hampir Tercapai,308100,101834,65718,708349,1184001,26.0,59.8,8.6,5.6,CIF,PT GNI,299785344,15834,OPEX,298601343,Profitable,15,56,10482,36.9,93.31,70.88,79075.0,21181.0,1,Tidak,0.1,0.26,Aman
1611,2793000000,Nikel Mosiku,BATUPUTIH DAN TOLALA,KOLAKA UTARA,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,27635630,35636302940,738.0,Kecil (<1000 Ha),Active,15.0,2011-08-16,2026-08-11,-2.8405,121.0603,10659.57,4.53,462.85,Jauh (>150 km),898804,5101,5225,97.63,Hampir Tercapai,299838,145192,64001,768943,1277974,23.5,60.2,11.4,5.0,CIF,PT Vale Indonesia,340719737,15625,OPEX,339441763,Profitable,28,36,14560,12.9,85.03,78.03,32100.0,24967.0,1,Tidak,0.29,2.12,Perlu Perhatian
1622,2804000000,Nikel Pongkalaero 1,KABAENA SELATAN,BOMBANA,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,5900000,77308,5313.0,Besar (>5000 Ha),Expired,-89.3,2019-07-31,1930-04-22,-5.3739,121.9091,16784.12,2068.7,53778.17,Jauh (>150 km),1646344,4253,4427,96.07,Hampir Tercapai,216528,100927,53117,768382,1138954,19.0,67.5,8.9,4.7,CIF,PT Aneka Tambang,254989355,15891,OPEX,253850401,Profitable,18,46,18119,21.1,97.91,76.48,91464.0,35790.0,1,Tidak,0.12,0.38,Aman
1530,2180000000,Nikel Rahampuu,KABAENA BARAT,BOMBANA,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,10662000,13619487,300.0,Kecil (<1000 Ha),Active,10.0,2019-04-01,2029-03-31,-5.2584,121.8258,3466.74,9.12,44098.61,Jauh (>150 km),1953764,4561,4697,97.1,Hampir Tercapai,323943,51205,39066,435103,849317,38.1,51.2,6.0,4.6,CIF,PT IMIP,337799088,15825,OPEX,336949771,Profitable,26,39,14610,26.5,88.65,88.97,75145.0,50097.0,0,Tidak,0.03,0.65,Aman
1580,2558000000,Nikel Lamonae 4,LANGGIKIMA,KONAWE UTARA,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,0,0,141135.0,Besar (>5000 Ha),Active,20.0,2013-07-30,2033-07-30,-3.2131,122.2874,46857.32,1706.74,18252.62,Jauh (>150 km),895287,2911,3171,91.8,Hampir Tercapai,344289,137305,55347,759305,1296246,26.6,58.6,10.6,4.3,CIF,PT GNI,331638308,15946,CAPEX,330342062,Profitable,14,35,14607,11.6,85.81,81.54,63949.0,25580.0,0,Tidak,0.38,0.21,Perlu Perhatian
1544,2522000000,Nikel Lengora,KABAENA TIMUR,BOMBANA,SULAWESI TENGGARA,Nikel,EKSPLORASI,IUP,0,0,5891.0,Besar (>5000 Ha),Active,10.0,2023-08-03,2033-08-03,-5.206,122.042,24412.79,590.46,19801.43,Jauh (>150 km),1668126,3051,3316,92.01,Hampir Tercapai,385594,126301,63740,445607,1021242,37.8,43.6,12.4,6.2,CIF,PT Vale Indonesia,331250776,15584,CAPEX,330229534,Profitable,10,67,16235,17.3,90.96,86.12,166813.0,24897.0,0,Tidak,0.19,1.22,Aman
1431,1422000000,Nikel Baliara,KABAENA BARAT,BOMBANA,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,35000000,45325,512.0,Kecil (<1000 Ha),Active,10.0,2020-12-08,2030-12-07,-5.246,121.839,5233.34,986.7,42258.66,Jauh (>150 km),891710,3767,4000,94.18,Hampir Tercapai,385957,121524,48635,633790,1189906,32.4,53.3,10.2,4.1,FOB Motorship,PT GNI,291228722,15626,CAPEX,290038816,Profitable,11,38,22011,18.9,86.68,73.41,81065.0,23466.0,2,Tidak,0.19,0.97,Aman
1496,2147000000,Nikel Morombo,MOLAWE,KONAWE UTARA,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,17100000,204687,1389.0,Menengah (1000-5000 Ha),Active,20.0,2012-08-29,2032-08-29,-3.37,122.274,63353.64,44.58,35508.53,Jauh (>150 km),1575335,4366,4617,94.56,Hampir Tercapai,298362,147020,43173,771852,1260407,23.7,61.2,11.7,3.4,CIF,PT IWIP,301589889,15666,CAPEX,300329482,Profitable,17,35,12297,10.7,86.98,89.57,92667.0,45010.0,2,Tidak,0.22,0.58,Aman
1317,305000000,Nikel Pomalaa HPAL,POMALAA,KOLAKA,SULAWESI TENGGARA,Nikel,EKSPLORASI,IUPK,0,0,20286.0,Besar (>5000 Ha),Active,11.7,2024-05-03,2035-12-28,-4.227,121.668,24412.79,590.46,19801.43,Jauh (>150 km),1683509,4698,4872,96.43,Hampir Tercapai,391796,69619,55325,661922,1178662,33.2,56.2,5.9,4.7,CIF,PT IWIP,286898377,15687,OPEX,285719715,Profitable,29,67,21474,29.8,93.22,79.97,58052.0,25127.0,0,Tidak,0.41,1.24,Perlu Perhatian
1486,2137000000,Nikel Blok 2 Pomalaa HPAL,BAULA,KOLAKA,SULAWESI TENGGARA,Nikel,EKSPLORASI,IUPK,0,0,20286.0,Besar (>5000 Ha),Active,11.7,2024-05-03,2035-12-28,-4.196,121.703,24412.79,590.46,19801.43,Jauh (>150 km),1174042,1461,1473,99.19,Hampir Tercapai,305731,140590,47760,778997,1273078,24.0,61.2,11.0,3.8,CIF,PT Vale Indonesia,275171064,15988,CAPEX,273897986,Profitable,10,41,20524,36.7,90.11,79.87,117404.0,28635.0,0,Tidak,0.16,1.13,Aman
1487,2138000000,Nikel Blok 3 Pomalaa HPAL,POMALAA,KOLAKA,SULAWESI TENGGARA,Nikel,EKSPLORASI,IUPK,0,0,20286.0,Besar (>5000 Ha),Active,11.7,2024-05-03,2035-12-28,-4.239,121.719,24412.79,590.46,19801.43,Jauh (>150 km),1605379,4100,4120,99.51,Hampir Tercapai,328408,73262,50025,537733,989428,33.2,54.3,7.4,5.1,CIF,PT Aneka Tambang,337543458,15902,OPEX,336554030,Profitable,17,63,24181,8.1,96.98,89.42,94434.0,25482.0,0,Ya,0.38,1.97,Kritis
1488,2139000000,Nikel Blok 4 Pomalaa HPAL,POMALAA,KOLAKA,SULAWESI TENGGARA,Nikel,EKSPLORASI,IUPK,0,0,20286.0,Besar (>5000 Ha),Active,11.7,2024-05-03,2035-12-28,-4.271,121.685,24412.79,590.46,19801.43,Jauh (>150 km),908362,1776,1847,96.16,Hampir Tercapai,320399,147071,47443,525886,1040799,30.8,50.5,14.1,4.6,CIF,PT Vale Indonesia,300597550,15799,OPEX,299556751,Profitable,12,36,23176,26.7,89.15,77.61,75697.0,25232.0,2,Tidak,0.47,2.25,Perlu Perhatian
1489,2140000000,Nikel Blok 5 Pomalaa HPAL,POMALAA,KOLAKA,SULAWESI TENGGARA,Nikel,EKSPLORASI,IUPK,0,0,20286.0,Besar (>5000 Ha),Active,11.7,2024-05-03,2035-12-28,-4.215,121.651,24412.79,590.46,19801.43,Jauh (>150 km),618880,2480,2580,96.12,Hampir Tercapai,399736,69143,45173,530486,1044538,38.3,50.8,6.6,4.3,FOB Motorship,PT GNI,322334622,15797,OPEX,321290084,Profitable,28,40,20761,40.2,94.44,77.95,22103.0,15472.0,1,Tidak,0.33,1.7,Perlu Perhatian
1586,2564000000,Nikel Blok Tanjung Baja,WOLO,KOLAKA,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,20166090,254092734,2103.0,Menengah (1000-5000 Ha),Active,10.0,2020-07-27,2030-07-26,-3.862,121.281,36998.33,1163.38,2109.18,Jauh (>150 km),644586,4477,4800,93.27,Hampir Tercapai,347503,105032,65837,542065,1060437,32.8,51.1,9.9,6.2,FOB Motorship,PT IWIP,260081137,15987,CAPEX,259020700,Profitable,23,38,9181,38.7,90.99,81.7,28025.0,16963.0,2,Tidak,0.22,0.49,Aman
1666,2946000000,Nikel Blok WSM 1-7,LASOLO KEPULAUAN,KONAWE UTARA,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,0,0,203.0,Kecil (<1000 Ha),Active,14.4,2017-11-06,2032-03-30,-3.414,122.353,6656.24,3593.31,41397.68,Jauh (>150 km),1170535,2398,2427,98.81,Hampir Tercapai,224000,128934,53012,673122,1079068,20.8,62.4,11.9,4.9,Spot Contract,PT IWIP,328892609,15745,CAPEX,327813541,Profitable,25,59,20260,41.7,93.58,72.56,46821.0,19840.0,1,Tidak,0.37,0.88,Perlu Perhatian
1321,310000000,Nikel Torobulu,LAEYA,KONAWE SELATAN,SULAWESI TENGGARA,Nikel,OPERASI PRODUKSI,IUP,301905920,3523148846,1931.0,Menengah (1000-5000 Ha),Active,10.0,2019-11-29,2029-11-28,-4.424,122.459,2538.24,674.85,11893.45,Jauh (>150 km),1853903,4421,4666,94.75,Hampir Tercapai,214370,57815,53325,580980,906490,23.6,64.1,6.4,5.9,FOB Motorship,PT GNI,315884614,15623,OPEX,314978124,Profitable,24,56,19466,25.2,92.8,76.42,77246.0,33105.0,2,Tidak,0.23,2.3,Perlu Perhatian
1318,306000000,Nikel Baru,OBI,HALMAHERA SELATAN,MALUKU UTARA,Nikel,EXPLORASI RINCI,IUP,0,0,188484.0,Besar (>5000 Ha),Active,10.2,2019-01-14,2029-04-06,-1.431,127.527,17467.5,1002.21,1079.09,Jauh (>150 km),691365,2986,3298,90.54,Hampir Tercapai,281976,56670,62654,694971,1096271,25.7,63.4,5.2,5.7,FOB Motorship,PT Vale Indonesia,349761033,15575,OPEX,348664762,Profitable,23,51,10079,41.9,91.15,73.86,30059.0,13556.0,1,Tidak,0.21,0.4,Aman
1345,353000000,Nikel Malamala Selatan,OBI SELATAN,HALMAHERA SELATAN,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,200000000,194390,1800.0,Menengah (1000-5000 Ha),Active,12.7,2017-05-29,2030-01-28,-1.659,127.601,25221.57,26.3,23838.42,Jauh (>150 km),1183664,2265,2353,96.26,Hampir Tercapai,303137,134978,48064,566464,1052643,28.8,53.8,12.8,4.6,Spot Contract,PT Vale Indonesia,263397721,15681,CAPEX,262345078,Profitable,25,43,18237,15.8,97.35,72.07,47347.0,27527.0,0,Tidak,0.26,1.14,Aman
1346,355000000,Nikel Kawasi,OBI,HALMAHERA SELATAN,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,125000000,110670,172554.0,Besar (>5000 Ha),Active,13.9,2017-06-02,2031-04-29,-1.586,127.412,4020.77,728.52,5502.49,Jauh (>150 km),1556048,2690,2770,97.11,Hampir Tercapai,333724,56042,35051,523090,947907,35.2,55.2,5.9,3.7,CIF,PT GNI,304004037,15859,CAPEX,303056130,Profitable,10,38,9312,21.2,89.46,87.32,155605.0,40949.0,2,Tidak,0.16,2.37,Perlu Perhatian
1443,1434000000,Nikel Baru 1,OBI,HALMAHERA SELATAN,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,39170000,4426814,4058.0,Menengah (1000-5000 Ha),Active,20.0,2011-02-25,2031-02-10,-1.486,127.499,13060.68,701.06,7792.1,Jauh (>150 km),803545,3339,3576,93.37,Hampir Tercapai,296318,111382,72631,476018,956349,31.0,49.8,11.6,7.6,Spot Contract,PT IMIP,301117296,15759,OPEX,300160947,Profitable,27,54,14984,12.9,87.3,81.79,29761.0,14880.0,2,Tidak,0.05,2.39,Perlu Perhatian
